part number,Produttore
T557IB11.38,NSN
T557IB11.42,NSN
T557IU11.07,NSN
T557IU11.13,NSN
T557IU11.18,NSN
T557IU11.23,NSN
T557IU11.38,NSN
T557IU11.42,NSN
T557OUXPC.00,NSN
T557RS1011.00,NSN
T557RS1011.07,NSN
T557RS1011.13,NSN
T557RS1011.18,NSN
T557RS1011.28,NSN
T8609-2-VFSH,NSN
TAPOI-UMTS-F-4,NSN
TC2M802E0071,NSN
TCAB24U600-F,NSN
TCB-KBCN61HAE,NSN
TCC-SMSM-316-100,NSN
TDC20,NSN
TDFE-EGSM,NSN
TDFE-EGSM-F,NSN
TDFE-LTE800,NSN
TDFE-UMTS,NSN
TFLN2504/4,NSN
THP03-212D,NSN
THP03-212S,NSN
THP03-370S,NSN
THP06-212S,NSN
THP06-370S,NSN
THP08-177S,NSN
THP08-212D,NSN
THP12-071D,NSN
TLF60HT100C200,NSN
TLOAD60,NSN
TN56TOX_FMCTMP2,NSN
TPOI91/18/21,NSN
TPS1010001B,NSN
TPS1010004C,NSN
TPS1010010A,NSN
TPS1010038A,NSN
TPS1020005C,COMMSCOPE
TPS1020021A,NSN
TPS1020025A,COMMSCOPE
TPS1020026A,NSN
TPS1020029A,NSN
TPS1030001A,NSN
TPS1070012A,NSN
TPS1070035A,NSN
TPSU/48,NSN
TPSU/48-30-1K,NSN
TPSU/AC,NSN
TPSU/AC-30-1K,NSN
TR-03,NSN
TRI-LO1821,NSN
TRU182126WL/48-WS,NSN
TRU1821WV/AC-W29S,ETHRA TECH
TRU1821WV/AC-WS,DELTA
TRU2126WL/AC-WS,SPECIAL CAVI BALDASSARRI
TRU2126WV/AC-WS,SPECIAL CAVI BALDASSARRI
TRU8921WV/48-WS,NSN
TRU918WV/AC-WS,
TRU921WH/AC-WS,ABB
TRU921WV/48-WS,ARGUS
TRU921WV/AC-WS,RC_GROUP
TSC4W-U,COMMSCOPE
TSFE-DCS-H,COMMSCOPE
TSFE-DCS-V,CHIARINI_FERRARI
TSFE-EGSM-H,CHIARINI_FERRARI
TSFE-EGSM-V,CHIARINI_FERRARI
TSFE-LTE800-V,JUNIPER
TSFE-UMTS-H,CHIARINI_FERRARI
TSFE-UMTS-V,CHIARINI_FERRARI
TSMK/MC88,CHIARINI_FERRARI
TSPV-EBB,CHIARINI_FERRARI
TSPV-ELMBB,CHIARINI_FERRARI
TSPV-R,CHIARINI_FERRARI
TSPV-RMG,CHIARINI_FERRARI
TSPV-RMU,CHIARINI_FERRARI
TSPV-RMUBB,CHIARINI_FERRARI
TSPV-RMU-L,CHIARINI_FERRARI
TSUN4,CHIARINI_FERRARI
TSWSO-600-3-CH,CHIARINI_FERRARI
TTRU2W-S-M,CHIARINI_FERRARI
TTRUPTPMW-S,CHIARINI_FERRARI
TTRUPTPSW-S,CHIARINI_FERRARI
TUM:121-20621-10-2,CHIARINI_FERRARI
TUTLOMUT,CHIARINI_FERRARI
U03072DPA,CHIARINI_FERRARI
U4QFFL01F,CHIARINI_FERRARI
U4TELT11R,CHIARINI_FERRARI
U4YAFX09A,CHIARINI_FERRARI
U53FFB11R,CHIARINI_FERRARI
U53FGB23A,CHIARINI_FERRARI
U55CLF11R,DELTA
U55EFF05A,COMMSCOPE
U55ELF11R,COMMSCOPE
U55FGF23A,COMMSCOPE
U5HJCB19A,COMMSCOPE
U5KCFD23A,CISCO
U5KCLD11R,NSN
U5KEFD23A,NSN
U5KELD11R,DELTA
U5KJCD19R,DELTA
U5PJCF19R,NSN
U5QBNL11R,DELTA
U5QCFL23A,NSN
U5QEFL05A,NSN
U5QELL11R,NSN
U5QFGL23A,NSN
U5TBFT27A,NSN
U5TBNT11R,NSN
U5TCFT23A,NSN
U5TCLT11R,NSN
U5TELT11R,NSN
U5TFGT23A,NSN
U5UBFT27A,NSN
U5UBNT11R,NSN
U5UCFT12A,NSN
U5UCFT23A,NSN
U5UCLT11R,NSN
U5UEFT05A,NSN
U5UELT11R,NSN
U5UFGT23A,NSN
U5YBFX27A,NSN
U5YBNX11R,NSN
U5YCLX11R,NSN
U900058A,NSN
U900094R,NSN
UA4CLL11R,NSN
UAYBNJ11R,NSN
UC4BFL27A,NSN
UC4CLL11R,NSN
UE6BNM00R,NSN
UE6CKM00K,NSN
UE6CLM00R,NSN
UH6BKM00K,NSN
UI0CR035M,NSN
UNIFRONT,NSN
V32184,NSN
V32185,NSN
V32187,NSN
V32204,COMMSCOPE
V32204+V32329 X 2,ARGUS
V32207,COMMSCOPE
V32208,ARGUS
V32209,ARGUS
V32221,DELTA
V32230,DELTA
V32251,DELTA
V32329,DELTA
V32330,DELTA
V32413,DELTA
V60002,DELTA
V60002+V32204,DELTA
V60002+V32204+V60185,DELTA
V60003,DELTA
V60006,DELTA
V60007,DELTA
V60008,DELTA
V60057-02,DELTA
V60058,DELTA
V60148,DELTA
V60149,DELTA
V60157,DELTA
V60158,DELTA
V60159,DELTA
V60164,DELTA
V60167,DELTA
V60168,DELTA
V60171,DELTA
V60174,DELTA
V60181,DELTA
V60182,DELTA
V60186,CHIARINI_FERRARI
V60188,DELTA
V60189,CHIARINI_FERRARI
V60317,CHIARINI_FERRARI
V60318,DELTA
V60388,DELTA
V60389,DELTA
V60390,DELTA
V60397,DELTA
VD-H2X2-CPUSE-N-A,DELTA
VF_IT_EBAND_2+0_Pkg,DELTA
VF5GNPL_AEQD2-SECTOR_FSES,DELTA
VHLP1-18-IT1B,DELTA
VHLP1-220,DELTA
VHLP1-23-IT1B,DELTA
VHLP1-26-IT1B,SIAE
VHLP1-370,SIAE
VHLP2_180,SIAE
VHLP200-370,SIAE
VHLP2-13-2GR/A,SIAE
VHLP2-220,SIAE
VHLP2-26-HW1B,SIAE
VHLP2-370,SIAE
VHLP2-42-SI3A,SIAE
VHLP3-13-2GR,SIAE
VHLP3-18-2GR,SIAE
VHLP3-23-2GR,SIAE
VHLP3-7W-4GR,SIAE
VHLPX1-18-2GR,COMMSCOPE
VHLPX1-18-2WH/F,SIAE
VHLPX1-38-2GR,SIAE
VHLPX2.5-107-PSS2,NSN
VHLPX2-13-2GR,SIAE
VHLPX2-18-2GR,SIAE
VHLPX2-18-2GR/B,SIAE
VHLPX2-23-6R,SIAE
VHLPX2-38-2GR,SIAE
VHLPX3-11W-2WH/A,SIAE
VHLPX3-18-2GR,SIAE
VHLPX3-7W-4GR,SIAE
VHLPX4-130-SS2,SIAE
VHLPX6-18-2GR/A,SIAE
VLS-X90HPM8P-00,COMMSCOPE
VT101,DELTA
W5013,ADC
XCR3-SE8-L3,TEKELEC
XFP-10G-L-OC192-SR1,DELTA
XFP10GLR-192SR-L,
XFP-10GLR-OC192SR,HUAWEI
XFP-10GLR-OC192SR=,NSN
1850WDM_1_D,SIAE
1850WDM_1_f_2,SIAE
8DG60912AA,SIAE
8DG59827AA,SIAE
ASWUAP802,COMMSCOPE
BBNS ITA 2 DEGREEs CDC-F 2.0,COMMSCOPE
BBNS_ITA_GR_100G_SD_MX_10,COMMSCOPE
2500000003855968,COMMSCOPE
2500000001013920,COMMSCOPE
301562800,COMMSCOPE
"G BB package, no cabinet(GTMUc, BBU5900)",COMMSCOPE
Kit_GPS,COMMSCOPE
"OLT96 GPON, C+ SFP/36GE, 3.3K ONT LIC_20",COMMSCOPE
2500000003005699,COMMSCOPE
2500000003173877,COMMSCOPE
"Rack with PDU 4-I,12-O",COMMSCOPE
8DG59423AAAA01,COMMSCOPE
8DG59423AA,COMMSCOPE
8DG59828AAAB02,COMMSCOPE
8DG59841AAAA01,COMMSCOPE
8DG59425AAAA01,COMMSCOPE
8DG59425AA,COMMSCOPE
8DG61279AAAD01,COMMSCOPE
8DG61279AAAH03,COMMSCOPE
8DG62184AAAB01,COMMSCOPE
8DG60323AAAC02,COMMSCOPE
8DG59251AAAD03,COMMSCOPE
8DG60349AAAB02,TELECT
8DG62184ABAB02,HUAWEI
8DG61223AB,SIAE
VFIT5G3HAAU5323 200M 4T4R,SIAE
SPR_AMOB+ASIA+ABIA+HWA_FCO_Modern_FY19,DELTA
8DG59841AA,COMMSCOPE
10000222,COMMSCOPE
02190469,EMICON
02310PPN,EMICON
02370208,EMERSON
BFZ62272/2D14H,DELTA
T521730301,DELTA
BFZ62271/2D14H,DELTA
UPA90140/3S04,SIRA
SXK1115372/1,SIAE
SXK111699/3,SIAE
SXK111511/36,SIAE
UKL40240/B01L,SIAE
UKL40251/A02H,SIAE
BFZ62272/3D04H,SIAE
BFZ62272/3D10H,SIAE
BFZ62274/3D06H,NSN
BFZ62274/3D04H,FINISAR
BFZ62271/3D10H,FINISAR
"PALO,Palo",
"PALO_POLIGONALE,Polygonal Pole",FINISAR
UPA90140/3S03,SIAE
SXK111514/3,SIAE
UKL40244/A13H,SIAE
UKL40240/B02H,SIAE
27100135,SIAE
UKL40249/A13L,SIAE
UPA90140/3S02,SIAE
UKL40240/B03L,SIAE
RPM1192181/02,SIAE
UKL40250/A11H,SIAE
UKL40242/A03L,SIAE
BFZ62273/3D06H,SIAE
BFZ62271/3D11H,SIAE
UKL40238/A01L,SIAE
BFZ62271/3D06H,SIAE
RPM1192447/01,SIAE
27100139,SIAE
UPA90140/3S06,SIAE
UKL40244/A11L,SIAE
UKL40250/A11L,SIAE
ROJ1192505/4,SIAE
BFZ62272/BD27H,SIAE
BFZ611003/21L,SIAE
BFZ62272/3D07H,SIAE
BFZ62271/3D12H,SIAE
UKL40244/A13L,SIAE
BFZ62271/3D04H,SIAE
BFZ62271/BD30H,SIAE
UKL40249/A13H,SIAE
13/14-4000604950056,SIAE
SXK1115289/1,SIAE
BFZ62234/3D03H,SIAE
UKL40242/A01L,SIAE
RPM1191693/50M,SIAE
BFZ62271/BD27H,SIAE
GLC-BX-U=,SIAE
27100140,SIAE
BFZ62272/3D03H,SIAE
UKL40245/A02H,SIAE
27100138,SIAE
Ballatoio di sommità per TLL,SIAE
BFZ62273/3D04H,SIAE
UKL40238/A03L,SIAE
BFZ60125/19,SIAE
UKL40238/A01H,SIAE
UKL40238/A11L,SIAE
UKL40251/A02L,SIAE
BFZ62272/3D06H,SIAE
Passante stagno per 24+12 cavi,SIAE
BFZ62272/3D11H,SIAE
UKL40244/A11H,SIAE
UKL40238/A03H,SIAE
BFZ62272/3D12H,SIAE
BFZ62271/3D07H,SIAE
BGK90160/2,SIAE
UKL40238/A11H,SIAE
BFZ62271/BD26H,SIAE
RDH10265/3_MW,SIAE
ST_T15202H25,SIAE
BFZ62272/BD26H,SIAE
"MNT-KIT, SMALL ANT, TILT",SIAE
SXK1115370/1,SIAE
RPM517560/5000,SIAE
SSP-65T-F-V3,SIAE
UKL40242/A03H,SIAE
SWupgradefee-perconsumerCPE),SIAE
BFZ60136/4,SIAE
RPM517510/01,SIAE
BFZ611003/21H,SIAE
RPM1192278/50,SIAE
UKL40240/B02L,SIAE
UKL40245/A02L,SIAE
UKL40238/A13L,SIAE
UKL40240/B01H,SIAE
UKL40238/A13H,SIAE
BFZ62272/3D02H,SIAE
UKL40240/B03H,SIAE
UKL40242/A01H,SIAE
SPRG_ASiR 5G pRRH pack_ four AWHQB pRRHs,SIAE
SPRG_ASiR LTE pRRH pack_4 AHGEHA pRRHs,SIAE
SPRG_Pack 3x FUFBI SM 200M,SIAE
02312GCK,SIAE
52431758,SIAE
3KC12831AB,SIAE
3KC12857AA,SIAE
3KC48850AA,SIAE
3KC12955BC,SIAE
7599148-5001,SIAE
Pack withATOA-FPIA_ATDN_20m-9xAOSM,SIAE
475266B,SIAE
CS7801050,SIAE
CS7801051,SIAE
T555IU11.23,SIAE
01074848,SIAE
7640793-0261,SIAE
52432877,SIAE
02313DWV,SIAE
52432889,SIAE
04052869,SIAE
52415681,SIAE
52415680,SIAE
52415682,SIAE
52415683,SIAE
7849242,SIAE
7849243,SIAE
7849244,SIAE
14130641,SIAE
14130644,SIAE
25030700,SIAE
25030701,SIAE
RPM2530292/1000,SIAE
34061940,SIAE
52432956,SIAE
52442969,SIAE
52442976,SIAE
52443023,SIAE
52443028,SIAE
3798105681,SIAE
3798105824,SIAE
3798105844,SIAE
02113388,SIAE
475401A,SIAE
7600606-5007,SIAE
7640793-0262,SIAE
7640794-0212,SIAE
7657462-5007,SIAE
ASA-SSP-20-INC-RF,SIAE
E15V99P10,SIAE
KRE1012570/1,SIAE
TPS1010027A-PML-M,SIAE
03032BXT,SIAE
1850WDM_3_g3,SIAE
1850WDM_3_J1,SIAE
34061494-001,SIAE
AHPMDG,SIAE
E-MBL Low End LEAP,SIAE
3AL82055AA,SIAE
Misc_MPO,SIAE
MW MBL Low End LEAP,SIAE
SRDCV078-S,SIAE
PSS-32UP_SP,SIAE
Split Mount High End LEAP,SIAE
3KC49813AA,SIAE
VF_IT_EBAND_w/_380AXH_2G_H,SIAE
VF_IT_EBAND_w/_380AXH_2G_L,SIAE
03033HED,SIAE
03034PQF,SIAE
10G_L_10*10G_IT,SIAE
1AF07335AA,SIAE
8201-24H8FH,SIAE
D0142332,SIAE
ODSI-065R15MMJJJJ16U02-Q,SIAE
T555DA23.18,SIAE
022269A,SIAE
27011999,SIAE
301689992,SIAE
302029566,SIAE
03050FAC,SIAE
302029488,SIAE
02312MNB,SIAE
1YYYAY009,SIAE
1Y42AY006,SIAE
Solar Shield,SIAE
3KC48901AA,SIAE
3KC49926AA,SIAE
02190262,SIAE
NTB101701/2,SIAE
NTB101704/2,SIAE
NTB101702/2,SIAE
NTB101706/1,SIAE
NTK102384/1_(1),SIAE
NTB101707/1,SIAE
A9K-MPA-4X10G-FC,SIAE
T-10-UW-43-M,SIAE
27013836,SIAE
PoC3 S_AC,SIAE
R0P99A,SIAE
cm.i.IT,SIAE
KIT.GPS.ATN.IT,SIAE
03033FXE-001,SIAE
BFZ62234/3D02H,SIAE
78210669V43,SIAE
476123A,SIAE
AHEGG,SIAE
E-Band Low End LEAP_Subband H_ML6352,SIAE
TSR3119177/H05M0,SIAE
E-Band Low End LEAP_ Subband L_ML6352,SIAE
SS-65T-F,SIAE
KRF102447/1,SIAE
78321001V01,SIAE
"ADAPTER LC QUAD (LP), Blue, No Flange",SIAE
SC/SC simplex flange clip Optical adaptr,SIAE
3KC12828AC,SIAE
95447921,SIAE
27151294,SIAE
02353EGE-001,SIAE
02230JPA,SIAE
16021965,SIAE
04070047,SIAE
16022085,SIAE
21140652,SIAE
25030893,SIAE
HLJ072T4LC8,SIAE
P500B0A000S0,SIAE
01075736,SIAE
RPM777801/00770,SIAE
TSR491678/2000,NSN
TSR491678/1000,SIAE
TSR491603/10M,SIAE
TSR491637/5000,SIAE
03032YHF,SIAE
S30861-U4304-X,SIAE
SXK111511/6,SIAE
78210800,NSN
3791467100,SIAE
GE9063,SIAE
C100744,SIAE
C104222,SIAE
C104250,SIAE
C108280,SIAE
C109490,SIAE
C110156,SIAE
C111134,SIAE
C109507,SIAE
C110489,SIAE
C111115,SIAE
80010804,SIAE
VHLP2-7W-HW1A,SIAE
VHLP1-13-HW1B,SIAE
VHLP2-42-HW1A,SIAE
T555A07.12,SIAE
E15R07P12,SIAE
RPM5176906/01,SIAE
3799390800,SIAE
1R13AY004,SIAE
GAO0301,SIAE
VHLPX3-13-HW1,SIAE
VHLP200-38-HW1,SIAE
VHLPX3-23-3WH,SIAE
CCVVPX305.10R,SIAE
34060421,SIAE
V32186,SIAE
473288A,SIAE
04150323,SIAE
UPA90140/3S11,SIAE
27030150,SIAE
RPM1191693/70M,SIAE
78211106V45,SIAE
52431378,SIAE
E-SEI-IU-16K-MCI,SIAE
C100720,SIAE
RPM1191693/100M,SIAE
RPM1192278/70,SIAE
RPM1192278/90,SIAE
GE8553,SIAE
C100606,SIAE
C101810,SIAE
U5UFFT11R,SIAE
N3K-C3048-BD-L3,SIAE
474184A,SIAE
S4020560,SIAE
N9K-SUP-B+=,SIAE
N9K-C92348GC-X,SIAE
8DG62184AB,SIAE
N9K-C9508-FM,SIAE
N9K-SUP-B,SIAE
N9K-X9464PX,SIAE
N9K-X9464TX2,SIAE
RAV-RM801CTP-E,SIAE
EBand H LEAP SB L,SIAE
78211823,SIAE
SPRG_L18&L21 4Tx_3AHEGB,SIAE
EBand H LEAP SB H,SIAE
SSC-DCM-CAGE-S,SIAE
3798102805,SIAE
A10WD18MAC-3NX,SIAE
RDB10418/52,SIAE
81.86T-SM3TX02R-R6,SIAE
81.86Z001GSZX80-R5,SIAE
CMAX-DMF4-43-WI53,SIAE
474183A,SIAE
HODHI2-32R18J65R16M-GQ,SIAE
02312YUQ,SIAE
N9K-C9336C-FX2,SIAE
N9K-X97160YC-EX=,SIAE
N9K-X9788TC-FX=,SIAE
RAV-GP801ATW-E,SIAE
Misc_04_METRO,SIAE
N9K-PDC-3000W-B=,SIAE
03058657-001,SIAE
AOC4518R31v06,SIAE
02314AEF,SIAE
GDI2-065R14MM18SJJJ02-Q,SIAE
N9K-C9508-UPG-G,SIAE
RDH10247,SIAE
RPM800055/01,SIAE
UPA90140/3S10,SIAE
UPA90140/3S12,SIAE
ACOMD2H09,SIAE
TLF60HT142C200,SIAE
817249,SIAE
817671,SIAE
80010485V01,SIAE
T555A13.10,SIAE
1010942710000277,SIAE
1010942710000423,SIAE
1010570110001175,SIAE
GE9193,SIAE
GE9117,SIAE
GE9128,SIAE
C08986,SIAE
C100880,SIAE
C109979,SIAE
C111323,SIAE
C71700,SIAE
C111574,SIAE
81.88X0-SCC-2-R5,SIAE
81.88X0ELCA-R5,SIAE
81.88X0ELCB-R5,SIAE
81.88M-A03CC-R5,SIAE
C111195,SIAE
817758,SIAE
817761,SIAE
817763,SIAE
52430922,SIAE
52430420,SIAE
D0108536,SIAE
52431099,SIAE
78210495,SIAE
3799390700,SIAE
1R38AY006,SIAE
1R23AY006D,SIAE
81.86L-LU1100GA-R6,SIAE
471710A,SIAE
471711A,SIAE
27011882,SIAE
SPRG_MHA21002600_WCOMBINER_FY16,SIAE
RYS110243/1,SIAE
3799566500,SIAE
2317225,SIAE
78210978,SIAE
2113277,SIAE
SPRG_473050A,SIAE
SPRG_MHA18002600_WCOMBINER_FY18,SIAE
GU0003,SIAE
UH6CKM00K,SIAE
BFZ62233/3D02H,SIAE
817792,SIAE
27012128-001,SIAE
02113298,SIAE
3FE61087FA,SIAE
E14F05P25,SIAE
ITN00400,SIAE
SEI-IR-VM2160-MB,SIAE
SEI-IS-S1900-160,SIAE
3FE27792AA,SIAE
C110547,SIAE
131-8682/23,SIAE
03030AUG,SIAE
03030FUS,SIAE
21150605,SIAE
3053030,SIAE
78110504,SIAE
LGP19201,SIAE
VHLP2_130,SIAE
RAV-SP564-ATP-E,SIAE
LBB_UMPTe2_UBBPe4,SIAE
GE9076-03,SIAE
ITG00600,SIAE
CS7222208.03,SIAE
EM-DEVOC2,SIAE
HPL03-177D,SIAE
LCA-02,SIAE
SEI-ISM3000-100,SIAE
U5TEFT23A,SIAE
UATCLH11R,SIAE
VHLP2-130,SIAE
03HAT00010AAS,SIAE
1HAT61106BAE,SIAE
3FE65106AA,SIAE
3FE65679AB,SIAE
00038879,SIAE
131-8822/01,SIAE
GVS-TAX02,SIAE
CFP2-100GBASE-LR4_GIFW,SIAE
86010011,SIAE
78211333,SIAE
78211431V43,SIAE
1850WDM_2_B,SIAE
PSS12X_4.8T,SIAE
3FE71256AB,SIAE
27013854,SIAE
81.86S-8603A-R6,SIAE
1AMIA+1ASIA+1ABIA+1ASSMHWA_FOSC & FTCH,SIAE
817667,SIAE
817736,SIAE
CS7232192,SIAE
52432808,SIAE
RAV-GP561ATW-E,SIAE
1x.100GE_x4.IT.OP1,SIAE
3s.10GE_x4.IT,SIAE
1x.100GE_x4.IT.OP2,SIAE
Ponder_L,SIAE
27014559,SIAE
0302019794,SIAE
02312SSQ,SIAE
NTB1010557/6,SIAE
ANT3A0.910/11HPX,SIAE
02314RCY,SIAE
SFP-1000BASE-LX-I-VF,SIAE
AMODASIBABIA2ABIOBAMGT_STKPNRR,SIAE
Add-direction_MR_ROADM,SIAE
03050GAJ,SIAE
PoC1/2_C-F-IT_OH20HS,SIAE
02370598,SIAE
02370599,SIAE
02314XAV,SIAE
D0142147,SIAE
VHLPX4-18-2GR,SIAE
RAV-SM564CT-E,SIAE
RRZZHHTT-65B-R10H4,SIAE
C110911.C1C,SIAE
24442,SIAE
24443,SIAE
35982,SIAE
35983,SIAE
39254,SIAE
77411,SIAE
231543,SIAE
236547,SIAE
241120,SIAE
241578,SIAE
254741,SIAE
300563,SIAE
309863,SIAE
313269,SIAE
324962,SIAE
343516,SIAE
465454,SIAE
499626,SIAE
637067,SIAE
728684,SIAE
728954,SIAE
730376,SIAE
731651,SIAE
732327,SIAE
734361,SIAE
734362,SIAE
734363,SIAE
734364,SIAE
736349,SIAE
737303,SIAE
737304,SIAE
737971,SIAE
737974,SIAE
738448,SIAE
738450,SIAE
738546,SIAE
738908,SIAE
739348,SIAE
739651,SIAE
739665,SIAE
739684,SIAE
741306,SIAE
741726,SIAE
741812,SIAE
741989,SIAE
742033,SIAE
742034,SIAE
742149,SIAE
742237,SIAE
742263,SIAE
742290,SIAE
791918,SIAE
791919,SIAE
791920,SIAE
791921,SIAE
793425,SIAE
793554,SIAE
817642,SIAE
817669,SIAE
817731,SIAE
817734,SIAE
980989,SIAE
4332152,SIAE
4801688,SIAE
5447659,SIAE
6226317,SIAE
6331075,SIAE
6332594,SIAE
6401026,SIAE
6490006,SIAE
6490402,SIAE
6490660,SIAE
6706632,SIAE
7087767,SIAE
7089060,SIAE
7113761,SIAE
7114025,SIAE
7141775,SIAE
7143350,SIAE
7144306,SIAE
7158078,SIAE
7159468,SIAE
7159550,SIAE
7162182,SIAE
7164208,SIAE
7164265,SIAE
7500250,SIAE
7513152,SIAE
7513259,CISCO
7562492,CISCO
7562494,CISCO
7562496,HUAWEI
7563233,SIAE
7566418,SIAE
7568420,SIAE
7572584,COMMSCOPE
7574290,COMBA
7577517,COMBA
7578921,COMBA
7578934,COMBA
7579763,COMBA
7580897,COMBA
7597541,COMBA
7597543,COMBA
7597544,COMBA
7597545,COMBA
7597571,COMBA
7597572,COMBA
7597819,COMBA
7597820,COMBA
7597825,COMBA
7598847,COMBA
7599148,COMBA
7601235,COMBA
7602831,COMBA
7603164,COMBA
7604783,COMBA
7605089,COMBA
7605114,COMBA
7605117,COMBA
7615377,COMBA
7618226,COMBA
7618755,COMBA
7623374,COMBA
7626426,COMBA
7626428,COMBA
7627840,COMBA
7627862,COMBA
7629436,COMBA
7630948,HP
7632829,FAINI
7633106,FAINI
7634530,FAINI
7635468,FAINI
7636393,COMMSCOPE
7640735,HUAWEI
7643312,HUAWEI
7645064,NSN
7658803,HUAWEI
7659472,COMMSCOPE
7660511,REDBACK
7661538,REDBACK
7661581,REDBACK
7676559,REDBACK
7676824,REDBACK
7676825,REDBACK
7678754,REDBACK
7680183,REDBACK
7680813,REDBACK
7680997,REDBACK
7681030,REDBACK
7681032,REDBACK
7681034,REDBACK
7681036,REDBACK
7681038,NSN
7681049,NSN
7681202,ERICSSON
7683177,ERICSSON
7687879,ERICSSON
7690392,ERICSSON
7693410,NSN
7693414,DELTA
7693918,DELTA
7693969,DELTA
7694140,DELTA
7698803,DELTA
7698804,DELTA
7700691,DELTA
7703442,SIAE
7707906,ERICSSON
7708015,ERICSSON
7708019,NSN
7708032,NSN
7708034,ROSENBERGER
7708035,ROSENBERGER
7708036,ROSENBERGER
7708037,ROSENBERGER
7708038,ROSENBERGER
7714064,ROSENBERGER
7721412,ROSENBERGER
7721516,ROSENBERGER
7895774,ERICSSON
10201102,COMMSCOPE
10201103,POWERWAVE
14040301,HUAWEI
14060533,OMICRON
14080082,NSN
14080097,HUAWEI
14130147,SMITT
14130197,SMITT
14130221,NSN
14130222,NSN
14130246,NSN
14130247,NSN
14130251,NSN
14130273,NSN
14130277,NSN
14130296,NSN
14130297,MIKOM
14130434,COMBA
14130435,COMBA
14130436,DELTA
14130437,DELTA
14130438,DELTA
14130504,DELTA
14130510,ERICSSON
14130593,ERICSSON
14130597,ERICSSON
14130598,HUAWEI
14130619,JUNIPER
14130624,CISCO
14130636,NSN
14130656,NSN
14130661,NSN
14130667,NSN
14130676,NSN
14130695,NSN
14130806,NSN
14130823,NSN
14130860,NSN
14130923,COMBA
14130967,COMBA
14130986,COMBA
14131103,DELTA
14131650,HUAWEI
14132222,NSN
14134759,NSN
14170023,NSN
14180340,NSN
14990316,NSN
14990336,NSN
16021699,NSN
19020139,NSN
19020140,NSN
19335050,NSN
20020307,NSN
20020560,NSN
20165894,NSN
20168255,NSN
20201107,NSN
21000896,NSN
21000911,NSN
21000914,NSN
21001139,NSN
21002323,HUAWEI
21002672,ETHRA TECH
21002793,ETHRA TECH
21003128,KORENIX
21011725,PROMEC
21011924,DELTA
21030002,SIAE
21030203,INFINERA
21030317,INFINERA
21031760,INFINERA
21040842,NSN
21041669,NSN
21050283,NSN
21101341,NSN
21134311,NSN
21134312,NSN
21134314,NSN
21134315,NSN
21134353,NSN
21134482,CISCO
21138385,JUNIPER
21138396,NSN
21139629,CHIARINI_FERRARI
21139630,CHIARINI_FERRARI
21150614,
21150648,CARPANETO
21150668,CHIARINI_FERRARI
21150751,CARPANETO
21150785,CARPANETO
21150800,CHIARINI_FERRARI
21150804,CISCO
21150810,CISCO
21150904,COMMSCOPE
21150905,ARGUS
21152561,COMMSCOPE
21155452,SIRA
21162586,NSN
21162778,TOSHIBA
21163702,TOSHIBA
21240211,TOSHIBA
21240220,TOSHIBA
21243266,TOSHIBA
21243588,TOSHIBA
25030101,TOSHIBA
25030422,TOSHIBA
25030429,TOSHIBA
25030432,TOSHIBA
25030641,TOSHIBA
25030671,TOSHIBA
25030704,TOSHIBA
25030705,TOSHIBA
25030710,TOSHIBA
25030711,TOSHIBA
25030830,TOSHIBA
25030831,TOSHIBA
25030997,TOSHIBA
25031888,ERICSSON
25033342,ERICSSON
25033488,REDBACK
25050205,NSN
25070149,ERICSSON
25070153,ERICSSON
26020075,ERICSSON
26020141,ERICSSON
27011265,ERICSSON
27011359,ERICSSON
27011364,ERICSSON
27011433,ERICSSON
27011444,ERICSSON
27011526,ERICSSON
27011662,AEA
27011838,COMMSCOPE
27011867,COMMSCOPE
27011868,COMMSCOPE
27011869,COMMSCOPE
27011881,COMMSCOPE
27011884,COMMSCOPE
27011886,COMMSCOPE
27011910,COMMSCOPE
27011912,COMMSCOPE
27011962,COMMSCOPE
27011963,COMMSCOPE
27011964,COMMSCOPE
27011965,COMMSCOPE
27011968,COMMSCOPE
27012031,COMMSCOPE
27012174,COMMSCOPE
27012235,COMMSCOPE
27012414,COMMSCOPE
27012496,COMMSCOPE
27012586,COMMSCOPE
27012618,COMMSCOPE
27012619,COMMSCOPE
27012620,HUAWEI
27012703,HUAWEI
27012746,HUAWEI
27012783,HUAWEI
27012910,HUAWEI
27013041,HUAWEI
27013096,HUAWEI
27013111,HUAWEI
27013165,HUAWEI
27013200,HUAWEI
27013201,HUAWEI
27013229,HUAWEI
27013230,HUAWEI
27013440,HUAWEI
27013498,HUAWEI
27013642,HUAWEI
27013874,HUAWEI
27013905,HUAWEI
27013966,HUAWEI
27013975,HUAWEI
27014006,HUAWEI
27014007,HUAWEI
27014008,HUAWEI
27014128,HUAWEI
27020080,HUAWEI
27030116,HUAWEI
27030117,HUAWEI
27030829,HUAWEI
27030917,HUAWEI
27030920,HUAWEI
27150020,HUAWEI
27150248,HUAWEI
27150495,HUAWEI
29041060,HUAWEI
29080023,HUAWEI
29080029,HUAWEI
29080186,HUAWEI
29100030,HUAWEI
30054690,HUAWEI
30070011,DELTA
30531331,DELTA
31184202,DELTA
31184246,DELTA
31185393,DELTA
31185395,DELTA
31186162,DELTA
31186163,DELTA
31186220,DELTA
31187793,DELTA
31188065,ERICSSON
31188896,CISCO
